#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000570616.1	406	68	0.42328	5.218922233581542	1	0.151198	noncoding
ENST00000262605.9	6224	343	0.34727	6.030128288269043	1	0.999996	coding
ENST00000456317.1	926	279	0.46892999999999996	5.766850090026855	-1	0.600386	coding
ENST00000371941.4	6752	1660	0.46411	6.028479957580566	1	1	coding
ENST00000482556.5	4682	822	0.42976	5.800441932678221	1	1	coding
ENST00000620554.1	362	81	0.30842	9.498014259338383	1	0.0560049	noncoding
ENST00000279036.12	2168	579	0.46769000000000005	8.639359855651858	1	1	coding
ENST00000638641.1	2164	38	0.33626999999999996	11.999967765808105	1	0.0186345	noncoding
ENST00000639239.1	505	118	0.49399000000000004	9.1306734085083	1	0.876687	coding
ENST00000640253.1	1418	124	0.37495	8.43299655914307	1	0.492575	noncoding
ENST00000640638.1	1196	88	0.31991	5.3988744735717775	1	0.151614	noncoding
ENST00000640649.1	536	79	0.46387999999999996	5.653967857360839	-1	0.039	noncoding
ENST00000395802.7	1834	100	0.31258	8.737222862243652	1	0.107501	noncoding
ENST00000463370.5	2393	173	0.37852	5.375286293029785	1	0.985015	coding
ENST00000475243.6	7829	244	0.29187	6.851281166076659	1	0.98708	coding
ENST00000520497.1	937	121	0.42788000000000004	7.836664009094238	1	0.702325	coding
ENST00000244007.7	5285	1292	0.45307000000000003	5.727744865417481	1	1	coding
ENST00000461641.5	936	298	0.46662	6.614546775817872	-1	0.61386	coding
ENST00000470528.1	510	89	0.43305000000000005	4.588464164733887	-1	0.0473282	noncoding
ENST00000599785.5	880	255	0.45464	8.189435005187988	-1	0.39944	noncoding
ENST00000609257.5	956	126	0.43343999999999994	8.095053291320802	1	0.773687	coding
ENST00000685551.1	7092	1292	0.40736000000000006	5.727744865417481	1	1	coding
ENST00000244020.5	4353	345	0.30824	11.423491477966309	1	0.976028	coding
ENST00000483871.6	1680	216	0.43279999999999996	11.999967765808105	1	0.988166	coding
ENST00000671022.1	1275	216	0.47591	11.999967765808105	1	0.998101	coding
ENST00000371917.5	9031	1786	0.45969	5.934866142272949	1	1	coding
ENST00000493140.1	245	26	0.44984999999999997	5.970106315612793	-1	0.0148515	noncoding
ENST00000679436.1	8828	1785	0.46653	5.960386848449708	1	1	coding
ENST00000679747.1	3318	206	0.37029	6.524570655822754	1	0.993888	coding
ENST00000681119.1	5565	432	0.35979	5.284287071228026	1	1	coding
ENST00000681399.1	8731	1596	0.44168999999999997	5.781400871276855	1	1	coding
ENST00000262982.3	3550	972	0.47666	5.51414394378662	1	1	coding
ENST00000469700.1	1401	189	0.36064	5.81635684967041	1	0.987378	coding
ENST00000340954.11	3334	497	0.41598999999999997	9.534890174865723	1	1	coding
ENST00000347458.9	3136	497	0.43413	9.534890174865723	1	1	coding
ENST00000360426.8	3211	497	0.42027000000000003	9.534890174865723	1	1	coding
ENST00000371802.5	3154	503	0.43413	9.55990390777588	1	1	coding
ENST00000371828.7	3411	503	0.43494	9.55990390777588	1	1	coding
ENST00000371856.7	3651	578	0.41444	9.464232826232912	1	1	coding
ENST00000355957.9	4897	309	0.30609	5.495159721374511	1	0.999926	coding
ENST00000371132.8	4552	305	0.32076000000000005	5.825507926940918	1	0.999922	coding
ENST00000371141.8	4937	326	0.30609	5.746047019958497	1	0.999956	coding
ENST00000438253.1	855	183	0.44814	7.095916175842285	1	0.994415	coding
ENST00000483434.5	874	140	0.45993	5.092171287536621	1	0.967083	coding
ENST00000496003.5	815	129	0.40189	5.685058784484863	1	0.844733	coding
ENST00000244061.6	2447	229	0.33102000000000004	6.990820884704591	1	0.991462	coding
ENST00000622999.3	2438	112	0.32065	5.473560905456543	1	0.384178	noncoding
ENST00000623528.3	624	112	0.40787999999999996	5.473560905456543	1	0.696065	coding
ENST00000624620.1	565	115	0.33052000000000004	5.884620475769043	1	0.390747	noncoding
ENST00000624666.1	2006	112	0.33362	5.473560905456543	1	0.417762	noncoding
ENST00000371608.8	1114	174	0.43335	5.062842369079589	1	0.996262	coding
ENST00000463943.1	1498	147	0.38549	6.587946128845215	1	0.88003	coding
ENST00000440940.7	3245	699	0.45016	6.043428611755371	1	1	coding
ENST00000506115.1	620	44	0.42079	5.661584281921387	1	0.027955	noncoding
ENST00000510279.5	546	59	0.41214	6.0115987777709945	1	0.0578211	noncoding
ENST00000511461.5	3076	158	0.45221	7.13189525604248	1	0.974057	coding
ENST00000264449.14	8209	1150	0.39904000000000006	7.04459056854248	1	1	coding
ENST00000504024.1	326	90	0.46664000000000005	5.556830024719238	-1	0.0483626	noncoding
ENST00000504510.5	537	78	0.37429	5.1278093338012685	-1	0.0317871	noncoding
ENST00000514372.5	5918	396	0.30387	8.550006675720216	1	0.999883	coding
ENST00000261497.9	5189	526	0.40984	8.368979454040527	1	1	coding
ENST00000537526.6	4976	514	0.38666999999999996	8.486440849304202	1	1	coding
ENST00000269973.10	3926	683	0.34264	8.975046730041505	1	1	coding
ENST00000615985.4	2912	683	0.40515	8.975046730041505	1	1	coding
ENST00000703987.1	8383	2576	0.48152999999999996	5.533355522155761	1	1	coding
ENST00000704650.1	9555	2555	0.48768999999999996	5.516303825378416	1	1	coding
ENST00000704651.1	9282	2504	0.48934	5.514087104797362	1	1	coding
ENST00000704654.1	5993	1498	0.46781	5.416267204284667	1	1	coding
ENST00000352867.6	3241	408	0.39069	5.62435474395752	1	1	coding
ENST00000356709.9	3583	524	0.39069	5.728313255310059	1	1	coding
ENST00000469230.5	1790	337	0.46259999999999996	5.602926445007324	1	1	coding
ENST00000482842.1	587	80	0.42455	6.006426429748534	-1	0.0347911	noncoding
ENST00000490025.5	966	237	0.47489000000000003	6.461138343811036	-1	0.379071	noncoding
ENST00000493275.5	881	239	0.45174	5.117237281799316	-1	0.447075	noncoding
ENST00000495632.1	3297	133	0.30644	7.720406150817872	1	0.338599	noncoding
ENST00000378353.5	1740	409	0.40748	5.781628227233886	1	1	coding
ENST00000378386.8	3939	444	0.3518	6.435844993591308	1	1	coding
ENST00000380764.1	1557	282	0.46376	7.616731834411622	1	0.99999	coding
ENST00000618555.4	2651	666	0.4552	5.726096534729005	1	1	coding
ENST00000265351.12	5323	1205	0.43488000000000004	5.556034278869628	1	1	coding
ENST00000450462.6	633	77	0.46567000000000003	4.912673759460449	1	0.306612	noncoding
ENST00000496341.6	800	159	0.4166099999999999	5.854495811462402	-1	0.111781	noncoding
ENST00000424266.7	3184	153	0.34079	8.551296043395997	1	0.647955	coding
ENST00000463088.5	1515	153	0.33509	8.551296043395997	1	0.619138	coding
ENST00000468811.5	819	153	0.44707	8.551296043395997	1	0.953481	coding
ENST00000471367.1	401	89	0.42805	8.42261714935303	1	0.26436	noncoding
ENST00000480585.5	829	87	0.30489	7.682949256896973	1	0.0673044	noncoding
ENST00000482853.5	1245	230	0.45346000000000003	8.129092597961428	1	0.999621	coding
ENST00000628419.2	1188	87	0.35994000000000004	7.682949256896973	1	0.108996	noncoding
ENST00000339812.3	480	127	0.45098	10.314570808410643	1	0.841251	coding
ENST00000606923.1	408	74	0.35629	9.245104789733887	1	0.0628905	noncoding
ENST00000607124.1	950	127	0.39776	10.314570808410643	1	0.593678	coding
ENST00000244741.10	2117	165	0.28181	8.689322853088381	1	0.451171	noncoding
ENST00000405375.5	2267	165	0.30491	8.689322853088381	1	0.56484	coding
ENST00000462537.3	553	143	0.39518	10.588690376281736	1	0.727276	coding
ENST00000615513.4	2102	165	0.30491	8.689322853088381	1	0.56484	coding
ENST00000379660.4	2137	402	0.44973	9.335296058654787	1	1	coding
ENST00000648987.1	1911	404	0.46628000000000003	9.226473426818849	1	1	coding
ENST00000244776.11	1441	342	0.4559	8.284010124206542	1	1	coding
ENST00000651992.1	2851	381	0.40796	8.69183712005615	1	1	coding
ENST00000652576.1	1360	376	0.47157000000000004	8.691643714904785	1	1	coding
ENST00000652689.1	3142	376	0.37874	8.691643714904785	1	0.999997	coding
ENST00000244815.9	4370	785	0.45707	4.584599113464355	1	1	coding
ENST00000289175.10	3709	753	0.46109	4.546744346618653	1	1	coding
ENST00000478958.5	2869	106	0.38193	8.924116706848146	1	0.300676	noncoding
ENST00000245046.7	2353	262	0.40849	6.330863380432128	1	0.999942	coding
ENST00000470827.3	1584	262	0.41674	6.330863380432128	1	0.999954	coding
ENST00000487465.5	1909	263	0.37541	9.800757789611815	1	0.997764	coding
ENST00000497557.2	835	162	0.45569000000000004	4.5349218368530275	1	0.995193	coding
ENST00000317147.10	8411	2377	0.49557999999999996	6.653254127502442	1	1	coding
ENST00000563130.5	2280	382	0.43015	7.672888755798341	1	1	coding
ENST00000567133.1	553	64	0.44898	11.999967765808105	1	0.137287	noncoding
ENST00000568917.1	1317	435	0.44704	6.551796531677247	-1	0.923685	coding
ENST00000569240.5	7660	2372	0.48466	6.587946128845215	1	1	coding
ENST00000569732.1	906	240	0.43662	6.0927648544311515	1	0.9999	coding
ENST00000569924.1	493	120	0.45964000000000005	5.920315361022949	-1	0.0745095	noncoding
ENST00000245414.9	3554	326	0.30046	5.223526191711424	1	0.999974	coding
ENST00000405885.6	2061	326	0.37492	5.223526191711424	1	0.999999	coding
ENST00000443093.2	3730	91	0.35573	5.463386726379395	1	0.221216	noncoding
ENST00000472045.1	5153	140	0.30267	5.190673255920408	1	0.744688	coding
ENST00000679762.1	150	7	0.42319	5.2226167678832995	1	0.00305138	noncoding
ENST00000679921.1	935	113	0.33631	9.517483711242676	1	0.21248	noncoding
ENST00000680903.1	1216	285	0.47636	5.722515678405763	1	0.999997	coding
ENST00000343984.5	2693	435	0.46053000000000005	6.237704277038574	1	1	coding
ENST00000354228.8	1576	430	0.45500999999999997	6.355304145812987	1	1	coding
ENST00000360156.11	2609	428	0.42044	6.355304145812987	1	1	coding
ENST00000394610.7	4495	428	0.40225	6.355304145812987	1	1	coding
ENST00000467310.1	1061	148	0.42916	9.025654411315916	1	0.912134	coding
ENST00000481072.1	836	87	0.39655999999999997	9.630109977722167	1	0.179359	noncoding
ENST00000324666.9	4846	1266	0.43882999999999994	6.0433149337768555	1	1	coding
ENST00000382839.7	4710	1225	0.43882999999999994	6.0586046218872065	1	1	coding
ENST00000637812.2	5522	1516	0.44375999999999993	6.152218437194824	1	1	coding
ENST00000245539.11	1204	243	0.4837	9.99925594329834	1	0.999884	coding
ENST00000577767.1	566	54	0.40789000000000003	9.903455924987792	1	0.0495853	noncoding
ENST00000579002.5	1638	272	0.40829	9.88301944732666	1	0.999612	coding
ENST00000583407.1	864	147	0.47230999999999995	10.188728523254394	1	0.964766	coding
ENST00000537686.6	3871	724	0.45254999999999995	5.405467796325683	1	1	coding
ENST00000578208.1	478	104	0.45041000000000003	9.962444496154784	1	0.601817	coding
ENST00000582821.5	1018	121	0.3888	5.46117000579834	1	0.749917	coding
ENST00000621217.4	4181	230	0.39061999999999997	4.570389366149903	1	0.999862	coding
ENST00000245544.9	2133	657	0.44725	5.361758613586425	1	1	coding
ENST00000540768.5	1926	260	0.4229	5.911221122741699	1	0.999969	coding
ENST00000577208.5	572	172	0.46303	5.675850868225097	1	0.994614	coding
ENST00000577645.5	869	178	0.457	4.979743766784667	-1	0.224326	noncoding
ENST00000578987.1	388	57	0.42539000000000005	4.781091499328612	1	0.102033	noncoding
ENST00000581104.5	2233	463	0.46007	6.084750556945799	1	1	coding
ENST00000581335.1	566	82	0.32954	9.744219017028808	-1	0.157863	noncoding
ENST00000583070.5	907	209	0.47482	6.832922172546388	-1	0.267233	noncoding
ENST00000584155.1	300	57	0.46034	4.781091499328612	1	0.110508	noncoding
ENST00000442286.6	1496	321	0.44024	9.61270351409912	1	0.999994	coding
ENST00000579228.1	568	61	0.40071999999999997	9.422715187072754	1	0.0578905	noncoding
ENST00000245552.7	901	202	0.41331999999999997	6.1829683303833	1	0.998026	coding
ENST00000582160.5	860	116	0.40296999999999994	6.583796882629395	1	0.60983	coding
ENST00000584352.1	503	48	0.43444000000000005	10.345386695861816	1	0.0577893	noncoding
ENST00000245564.8	2422	571	0.41955000000000003	5.702735710144044	1	1	coding
ENST00000462250.2	514	84	0.33405999999999997	6.887430763244629	1	0.0817047	noncoding
ENST00000478756.1	1040	70	0.31402	6.16506404876709	1	0.046188	noncoding
ENST00000334270.3	3143	906	0.47699	9.40788745880127	1	1	coding
ENST00000612514.4	1780	391	0.49558	9.194819450378418	1	1	coding
ENST00000372155.2	2343	60	0.27911	10.386066246032716	1	0.0333882	noncoding
ENST00000372159.8	4159	747	0.37395	9.894301414489746	1	1	coding
ENST00000370177.1	627	141	0.36588	7.747063636779786	1	0.690851	coding
ENST00000370179.8	827	115	0.37295999999999996	6.8881128311157225	1	0.444089	noncoding
ENST00000464438.1	373	33	0.38496	11.233503150939939	1	0.0191488	noncoding
ENST00000473620.1	478	48	0.37423	5.509937858581542	1	0.0248442	noncoding
ENST00000245796.11	11342	1057	0.31117	5.309580421447753	1	1	coding
ENST00000418251.6	5600	677	0.39002	8.489599800109865	1	1	coding
ENST00000394456.10	2432	518	0.43418999999999996	7.037713050842284	1	1	coding
ENST00000593678.5	1705	433	0.44878	6.944099235534667	1	1	coding
ENST00000594213.5	1002	268	0.44008	5.097684669494628	1	0.999994	coding
ENST00000598607.1	568	127	0.45011999999999996	9.868965339660644	-1	0.169853	noncoding
ENST00000245816.11	2410	278	0.41619999999999996	8.25873851776123	1	0.999928	coding
ENST00000596070.1	1346	161	0.34226	5.297303199768066	-1	0.111908	noncoding
ENST00000596149.5	745	191	0.42048	5.307875251770019	1	0.998213	coding
ENST00000596605.2	621	143	0.47591	5.58536319732666	1	0.96229	coding
ENST00000646643.1	441	55	0.44631	4.191784858703613	1	0.144122	noncoding
ENST00000245838.13	5600	1594	0.47312	8.66862850189209	1	1	coding
ENST00000438358.1	1137	361	0.47731999999999997	8.876732444763185	-1	0.793497	coding
ENST00000441692.5	4364	249	0.35188	9.676333808898928	1	0.989991	coding
ENST00000448128.5	1365	140	0.40184000000000003	9.668081855773927	1	0.768474	coding
ENST00000464161.1	660	124	0.34951	8.761076164245605	1	0.362803	noncoding
ENST00000491737.5	4452	1479	0.46595	8.851396369934083	1	1	coding
ENST00000497887.5	768	140	0.43157999999999996	9.668081855773927	1	0.870988	coding
ENST00000618150.4	3211	415	0.4012	9.55893688201904	1	1	coding
ENST00000300651.11	8137	1582	0.39805999999999997	8.87976245880127	1	1	coding
ENST00000394287.7	2870	557	0.41698	7.891075325012206	1	1	coding
ENST00000577831.5	4584	1330	0.45316999999999996	9.010697746276854	-1	0.999995	coding
ENST00000313285.12	2035	546	0.46096	5.226424980163573	1	1	coding
ENST00000595305.5	2068	457	0.4676600000000001	6.389123344421387	1	1	coding
ENST00000595319.5	776	103	0.46609	9.128997230529787	-1	0.104934	noncoding
ENST00000596758.5	1920	594	0.4717100000000001	5.838296699523925	1	1	coding
ENST00000264080.12	2034	544	0.45452	8.87705478668213	1	1	coding
ENST00000430424.8	2009	302	0.42212	6.997016334533691	1	0.999994	coding
ENST00000537722.8	619	95	0.48340000000000005	4.532932472229004	1	0.602219	coding
ENST00000598955.1	581	131	0.42563999999999996	8.745281410217284	-1	0.118044	noncoding
ENST00000600773.1	489	119	0.43273	9.259739112854003	-1	0.124525	noncoding
ENST00000245912.7	4336	205	0.32774000000000003	8.842177391052246	1	0.916177	coding
ENST00000675206.1	4487	241	0.32774000000000003	9.094377708435058	1	0.975472	coding
ENST00000245932.11	2242	381	0.37703	9.047057914733887	1	0.999996	coding
ENST00000705986.1	1769	275	0.3909	6.792509651184082	1	0.999931	coding
ENST00000705987.1	1282	117	0.32739	6.409414863586425	1	0.346342	noncoding
ENST00000245934.12	4077	1275	0.43438	5.821642875671387	1	1	coding
ENST00000593504.5	5107	663	0.46390999999999993	5.748945808410644	1	1	coding
ENST00000599460.5	5449	1059	0.4707	6.430956840515137	1	1	coding
ENST00000379019.7	5434	673	0.3944	5.342888069152831	1	1	coding
ENST00000481038.5	6649	492	0.35395000000000004	5.115304756164551	1	1	coding
ENST00000481690.2	819	102	0.36756	5.277466392517089	1	0.419325	noncoding
ENST00000633552.1	571	71	0.42541	4.467624473571777	-1	0.0328934	noncoding
ENST00000336066.8	1843	159	0.32825000000000004	9.55229663848877	1	0.576694	coding
ENST00000495692.5	967	115	0.40171	9.413044929504395	-1	0.127752	noncoding
ENST00000610179.7	8020	448	0.27089	8.219993019104006	1	0.999898	coding
ENST00000621507.1	1763	280	0.45380000000000004	5.814310646057129	1	0.999995	coding
ENST00000621891.1	661	27	0.42044000000000004	11.999967765808105	1	0.0183952	noncoding
ENST00000646394.1	1547	366	0.46312000000000003	5.6918794631958	1	1	coding
ENST00000338121.10	4834	712	0.39207	8.114135932922363	1	1	coding
ENST00000377051.2	4740	712	0.41462	8.114135932922363	1	1	coding
ENST00000477239.1	390	83	0.46781	10.86564655303955	1	0.4485	noncoding
ENST00000246015.8	2042	264	0.38785000000000003	5.983349800109862	1	0.999929	coding
ENST00000333082.7	3686	272	0.37206	5.420018577575683	1	0.999957	coding
ENST00000381898.5	642	95	0.35305	8.838953971862793	1	0.139114	noncoding
ENST00000478004.1	632	100	0.45114000000000004	5.20727024078369	1	0.645772	coding
ENST00000479715.5	660	140	0.47353999999999996	5.384096336364746	-1	0.12034	noncoding
ENST00000356286.10	3701	511	0.38721999999999995	5.466740226745605	1	1	coding
ENST00000382181.2	2208	341	0.41537999999999997	8.837406730651857	1	0.999997	coding
ENST00000400245.3	1024	123	0.39088999999999996	9.427485847473147	1	0.53655	coding
ENST00000400247.3	790	64	0.38239999999999996	10.151272392272947	1	0.0606513	noncoding
ENST00000475269.5	1200	155	0.38101999999999997	11.934145545959474	1	0.587835	coding
ENST00000621487.2	1861	99	0.29692	7.988809394836426	1	0.0972825	noncoding
ENST00000381342.7	1082	232	0.411	10.90967845916748	1	0.995079	coding
ENST00000438552.6	1008	241	0.40640999999999994	11.199270439147949	1	0.994926	coding
ENST00000690623.1	1576	156	0.37565	11.999967765808105	1	0.549204	coding
ENST00000354200.5	4446	404	0.36041999999999996	6.365080451965332	1	1	coding
ENST00000494633.1	3820	227	0.29385	5.780718803405762	1	0.991205	coding
ENST00000680521.1	6715	188	0.2785	9.228794288635253	1	0.558293	coding
ENST00000681129.1	4234	342	0.34656	5.951235771179199	1	0.999996	coding
ENST00000681539.1	3506	404	0.36430999999999997	6.365080451965332	1	1	coding
ENST00000380113.8	1037	195	0.44236000000000003	5.503799247741698	1	0.998837	coding
ENST00000460550.5	967	111	0.41113	11.779292488098147	1	0.369295	noncoding
ENST00000609835.5	924	76	0.34918000000000005	10.571090507507321	1	0.0711106	noncoding
ENST00000265187.4	3442	825	0.46931999999999996	7.5590970993042	1	1	coding
ENST00000378883.5	3574	794	0.46081	7.250631904602051	1	1	coding
ENST00000378896.7	3769	841	0.47056	7.817452430725098	1	1	coding
ENST00000610722.4	7486	841	0.37382	7.817452430725098	1	1	coding
ENST00000246117.9	3680	564	0.43809	6.395375633239747	1	1	coding
ENST00000592737.5	2735	262	0.39802999999999994	9.353734016418457	1	0.999323	coding
ENST00000374612.5	2694	634	0.47308	8.225924110412599	1	1	coding
ENST00000374616.7	2691	637	0.47308	8.225924110412599	1	1	coding
ENST00000476451.3	2518	533	0.45277000000000006	9.197913932800294	1	1	coding
ENST00000606561.5	1837	495	0.45509	9.264509773254392	1	1	coding
ENST00000246163.2	897	97	0.40277	8.482508277893068	1	0.274865	noncoding
ENST00000358402.8	1973	152	0.33307	6.07201862335205	1	0.814867	coding
ENST00000358664.9	2010	161	0.33121	5.879448127746582	1	0.887033	coding
ENST00000554709.1	327	49	0.32852	5.690344810485839	-1	0.0397639	noncoding
ENST00000246194.8	6213	307	0.29708	9.198365211486816	1	0.990806	coding
ENST00000333552.9	786	171	0.46453	10.028266716003419	-1	0.274624	noncoding
ENST00000442805.1	871	237	0.45307	10.49972400665283	-1	0.431334	noncoding
