"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Early_c2-1","dBGLF5_Late_c2-1","dBGLF5_Early_c2-2","dBGLF5_Late_c2-2","dBGLF5_Early_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Early_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000144320","LNPK","protein_coding","-","chr2",122.3106457551,87.3442849927198,180.770895010099,222.046641457271,138.068431510594,76.3232101322461,-0.145568549563557,0.661026511891415,0.699445760545615,147.049990758598,128.571378860746,137.810684809672
"ENSG00000144354","CDCA7","protein_coding","+","chr2",71.9954829424799,43.3932135845864,60.3430960015277,34.0106757938884,131.166826512736,52.6023721519543,-0.753465304229365,0.0494821027779941,0.0910065802154515,87.8351351522479,43.3354205101431,65.5852778311955
"ENSG00000144357","UBR3","protein_coding","+","chr2",330.577776993941,288.255960164724,337.993371928261,285.573783093151,588.701009314641,265.719773537635,-0.463331803436517,0.140124992653641,0.192997986582106,419.090719412281,279.849838931837,349.470279172059
"ENSG00000144362","PHOSPHO2","protein_coding","+","chr2",23.0580174273382,14.9818103793089,17.9660197255917,2.65843166233483,15.4776259524332,11.875526687693,-0.431125505236541,0.26263543281891,0.318828722350168,18.8338877017877,9.83858957644559,14.3362386391166
"ENSG00000144366","GULP1","protein_coding","+","chr2",17.405561389448,45.7257408213553,11.180675275056,83.0561519335154,27.6669375620783,20.7202999387784,0.943002691276785,0.0374410967403404,0.0753463393080405,18.7510580755275,49.8340642312164,34.2925611533719
"ENSG00000144369","FAM171B","protein_coding","+","chr2",45.6594670020897,96.1937085267549,77.2704373905371,100.065104332249,116.001272055974,157.066398484666,0.404107485205417,0.246742493692206,0.302997086181393,79.6437254828668,117.77507044789,98.7093979653783
"ENSG00000144381","HSPD1","protein_coding","-","chr2",5452.42963837756,1658.12299561903,6560.20846921772,2958.35115953649,7783.7383547833,3954.04251411469,-1.03685107398969,0.00285309253549058,0.0174499976738953,6598.79215412619,2856.83888975674,4727.81552194146
"ENSG00000144395","CCDC150","protein_coding","+","chr2",110.635470385367,201.173945400761,128.379803182692,158.927720917914,132.221207718836,202.829091412088,0.483270932837681,0.125218339995691,0.177204288766686,123.745493762298,187.643585910255,155.694539836276
"ENSG00000144401","METTL21A","protein_coding","-","chr2",62.8462904650811,39.9589685520161,81.1028874986017,53.0666932225763,101.278711027579,51.6146055307135,-0.564771954414057,0.111285107015558,0.161637918578083,81.742629663754,48.2134224351019,64.978026049428
"ENSG00000144426","NBEAL1","protein_coding","+","chr2",376.325361945905,301.528927449625,266.984904195474,335.37861459738,355.824118873838,416.922968378966,0.0624173170778633,0.836200797034243,0.860193180402766,333.044795005073,351.276836808657,342.160815906865
"ENSG00000144445","KANSL1L","protein_coding","-","chr2",91.7046978927236,61.4600504479283,137.313659581828,95.7156867707481,187.76981388537,70.5003772340134,-0.674664824163036,0.0586025427510287,0.101941735328773,138.929390453307,75.8920381508966,107.410714302102
"ENSG00000144451","SPAG16","protein_coding","+","chr2",22.9725704621729,12.9295689522129,31.9173570987097,34.4507677970564,59.2711436880812,36.0913812419139,-0.244903726450297,0.498268733826916,0.55019036003486,38.0536904163213,27.8239059970611,32.9387982066912
"ENSG00000144452","ABCA12","protein_coding","-","chr2",100.77124569838,245.017842223859,132.914968485207,239.105443477943,219.264964752549,266.878178499538,0.577392222058447,0.0848665623369343,0.132132726867469,150.983726312046,250.333821400446,200.658773856246
"ENSG00000144455","SUMF1","protein_coding","-","chr3",34.404936870823,56.0651461715513,37.4579338365818,55.3760458669737,79.6634138607602,27.8723655072872,-0.0781884619596532,0.819317326400017,0.844758372526764,50.5087615227217,46.4378525152707,48.4733070189962
"ENSG00000144468","RHBDD1","protein_coding","+","chr2",132.059804733249,25.6080062288993,128.158673388926,123.600203953741,199.543290221451,67.0932407659041,-0.816926433125334,0.0413233520231436,0.080444260234261,153.253922781209,72.1004836495149,112.677203215362
"ENSG00000144481","TRPM8","protein_coding","+","chr2",39.6818669987695,38.8384681030934,39.4738608424932,15.1976256179994,24.9724457618747,69.2602597648623,0.125062171826208,0.726671488555375,0.760642697316427,34.7093912010458,41.0987844953184,37.9040878481821
"ENSG00000144504","ANKMY1","protein_coding","-","chr2",54.0006604046358,3.01854095854281,32.4519782996856,31.1944653881142,70.5721376102579,21.2091268435609,-1.007936650155,0.0332247649248909,0.0695379980186335,52.3415921048598,18.4740443967393,35.4078182507995
"ENSG00000144524","COPS7B","protein_coding","+","chr2",201.775914766195,72.528627434756,193.360033882186,135.573729703333,327.195760313039,108.881092028201,-0.994965696120821,0.00668042886324109,0.0269781859594624,240.777236320473,105.661149722096,173.219193021285
"ENSG00000144535","DIS3L2","protein_coding","+","chr2",249.113291591483,225.024191620846,247.730543045713,116.852359623821,333.415158351557,170.926470196243,-0.556316549493706,0.0888112181435702,0.13643868528681,276.752997662918,170.934340480304,223.843669071611
"ENSG00000144554","FANCD2","protein_coding","+","chr3",663.299854642464,494.036619353725,759.59622751872,598.035132899724,970.086714770368,442.060389248914,-0.531469933823574,0.0777291323396868,0.124366611743499,797.660932310518,511.377380500787,654.519156405653
"ENSG00000144559","TAMM41","protein_coding","-","chr3",40.2175127557969,33.852675109989,49.1761611399186,17.7103140867991,68.1181037653222,53.0706739205581,-0.367716164403164,0.312639298844735,0.37048850500834,52.5039258870126,34.8778877057821,43.6909067963973
"ENSG00000144560","VGLL4","protein_coding","-","chr3",141.369516404946,45.9208536351864,191.180217809696,93.0098408613814,251.319396836421,135.037804363004,-0.85524135652621,0.0249087125399415,0.0578793304506633,194.623043683688,91.3228329531905,142.972938318439
"ENSG00000144566","RAB5A","protein_coding","+","chr3",229.867117434047,114.890859362373,237.268369951137,157.798964212622,391.012232590477,193.297891390433,-0.710019410749787,0.0372366365949918,0.0750382428486663,286.049239991887,155.329238321809,220.689239156848
"ENSG00000144567","RETREG2","protein_coding","+","chr2",117.524628039681,23.6013908127864,155.862357495425,52.8729459993048,253.649344811905,148.678195191829,-0.875123831780806,0.0392755271282104,0.0777657994613778,175.678776782337,75.0508440013068,125.364810391822
"ENSG00000144579","CTDSP1","protein_coding","+","chr2",91.6848111706813,31.0015542547647,134.618902733755,65.7706423217552,258.543534299899,115.322591521242,-0.86971838024204,0.0344896939155049,0.0712847997319932,161.615749401445,70.6982626992539,116.157006050349
"ENSG00000144580","CNOT9","protein_coding","+","chr2",246.269770174405,157.42137619976,302.501599978275,188.213118241972,565.538523702854,323.638906010811,-0.551528840145946,0.112078508433066,0.162547909984573,371.436631285178,223.091133484181,297.26388238468
"ENSG00000144589","STK11IP","protein_coding","+","chr2",31.5905624665048,41.1266001039486,38.5342471601687,41.5369783005766,47.8998453922938,29.1828145030642,-0.0609325401630428,0.857051777300036,0.878472434717427,39.3415516729891,37.2821309691965,38.3118413210928
"ENSG00000144591","GMPPA","protein_coding","+","chr2",149.327970324126,46.7365005980418,198.263414016248,87.9810643738536,331.452303308143,191.01761166529,-0.77582371878593,0.0488055485266178,0.090131024044732,226.347895882839,108.578392212395,167.463144047617
"ENSG00000144597","EAF1","protein_coding","+","chr3",723.806807861606,247.016892771075,733.373832719017,325.831564728086,1000.29721197156,481.408714570241,-1.06320542898175,0.00204869417194769,0.0149283899511999,819.159284184061,351.419057356467,585.289170770264
"ENSG00000144635","DYNC1LI1","protein_coding","-","chr3",117.266787164069,42.1766113864538,138.277589364812,131.620556645044,192.996398181948,148.131179329937,-0.327860561259509,0.345174097360974,0.401752126066029,149.513591570276,107.309449120478,128.411520345377
"ENSG00000144642","RBMS3","protein_coding","+","chr3",22.3195281133056,97.7993652826165,28.8243840830242,135.686744454918,79.5490637725538,194.81047427561,1.45415067167727,0.0016897747979398,0.0136459674378473,43.5643253229612,142.765528004381,93.1649266636713
"ENSG00000144645","OSBPL10","protein_coding","-","chr3",25.0539059939118,83.8583818819051,38.8250240952104,52.8169874092924,17.7060291893567,62.6898543381418,1.02126726363378,0.0155663682794323,0.0437181543733068,27.1949864261596,66.4550745431131,46.8250304846364
"ENSG00000144648","ACKR2","protein_coding","+","chr3",26.0095963775357,4.20240169788816,39.0145096192288,11.8403679282295,68.0716527382544,8.59120872710356,-2.02951315598206,0.000622836608524789,0.00828846651784846,44.365252911673,8.2113261177404,26.2882895147067
"ENSG00000144655","CSRNP1","protein_coding","-","chr3",27.1059819806656,5.75744612423384,60.3290026938584,17.6568359341651,69.6863587478772,44.5394909782775,-0.713488987820335,0.0935875539319351,0.141782414822613,52.3737811408004,22.6512576788922,37.5125194098463
"ENSG00000144659","SLC25A38","protein_coding","+","chr3",67.6960992930011,15.0675221989937,73.285166861518,44.9360113469501,166.350535687703,36.336228877838,-1.35332821647377,0.00360495414396397,0.0195884258645518,102.443933947407,32.1132541412606,67.2785940443339
"ENSG00000144674","GOLGA4","protein_coding","+","chr3",2784.65098006034,1788.41099154978,2848.14115870766,2022.43781430916,3699.15946261324,2315.37052071167,-0.510102931546019,0.0789400524019249,0.125684693158112,3110.65053379375,2042.07310885687,2576.36182132531
"ENSG00000144681","STAC","protein_coding","+","chr3",2.76103214051923,26.6706647099506,5.13792399025589,32.1260717810549,13.160839862796,24.9529278512729,1.48044716116203,0.00874985920824767,0.031056287405405,7.01993199785702,27.9165547807594,17.4682433893082
"ENSG00000144711","IQSEC1","protein_coding","-","chr3",309.327773489396,85.5939603467034,253.269329574622,128.48194355738,608.386040772442,311.360990186279,-0.876713686297049,0.0284837840377223,0.0632083667805008,390.327714612153,175.145631363454,282.736672987804
"ENSG00000144713","RPL32","protein_coding","-","chr3",11165.4091685515,5702.89268224842,12507.5647381754,7224.25191675706,12976.9144840468,6955.8220244875,-0.778864926239007,0.00813149922464975,0.0298964966774792,12216.6294635912,6627.65554116433,9422.14250237777
"ENSG00000144724","PTPRG","protein_coding","+","chr3",41.6868804679179,92.9757029202091,32.9599757304243,64.1355422401834,29.9428056019944,89.2085711845142,1.00562974762123,0.0107347073287698,0.0347554734788536,34.8632206001122,82.1066054483022,58.4849130242072
"ENSG00000144736","SHQ1","protein_coding","-","chr3",137.413797210454,43.4730133155038,103.259875396084,95.2541801876855,201.971353480921,74.7356045037398,-0.825280075161122,0.0284254506279304,0.0631248148974056,147.548342029153,71.1542660023097,109.351304015731
"ENSG00000144741","SLC25A26","protein_coding","+","chr3",104.556889926961,45.1271774401542,143.62078541905,30.5812916544221,132.262764771075,67.9034306072549,-1.17275895407445,0.0033769613362033,0.0189609730381016,126.813480039029,47.8706332339437,87.3420566364862
"ENSG00000144744","UBA3","protein_coding","-","chr3",273.301710423511,83.109963289443,261.322010119835,190.643622386186,459.256340743482,162.796296035665,-0.983480877679548,0.00836709809113779,0.0303676174292862,331.293353762276,145.516627237098,238.404990499687
"ENSG00000144746","ARL6IP5","protein_coding","+","chr3",225.037552876417,47.064369415133,617.08453948587,163.552112512027,687.658247213985,298.460609067434,-1.24917086317033,0.00665734363159114,0.0269242326526081,509.926779858758,169.692363664865,339.809571761811
"ENSG00000144747","TMF1","protein_coding","-","chr3",578.328290049335,305.656230511317,643.90650485126,335.708545464736,927.389073925778,481.777482388387,-0.787426903136822,0.0162403452603336,0.0446523536586166,716.541289608791,374.380752788147,545.461021198469
"ENSG00000144749","LRIG1","protein_coding","-","chr3",116.534728074212,14.1595149942544,195.694507387596,50.7663696177988,331.278436513774,165.773472068776,-1.04508509104727,0.02485727122403,0.0578172708589975,214.502557325194,76.8997855602763,145.701171442735
"ENSG00000144785","ENSG00000144785","protein_coding","-","chr12",2.40107395369488,0,11.9050207480728,4.84487909645053,6.99388498659843,15.6437530312103,-0.000793808036172131,0.995093393611489,0.995945503042566,7.09999322945536,6.8295440425536,6.96476863600448
"ENSG00000144791","LIMD1","protein_coding","+","chr3",549.433263774782,143.996029610812,396.721148914307,296.464259967464,835.443704260213,413.883729750913,-0.844751621805659,0.0231539550676082,0.0553875208412207,593.866038983101,284.781339776396,439.323689379748
"ENSG00000144802","NFKBIZ","protein_coding","+","chr3",142.597130642096,60.0058666070398,230.38613300246,209.325039849938,314.732623817681,159.038957587671,-0.48484588155287,0.176105305598148,0.230727363729532,229.238629154079,142.78995468155,186.014291917814
"ENSG00000144810","COL8A1","protein_coding","+","chr3",37.3162326959724,54.0987962779349,24.7986769856627,25.5249203509666,46.4895303453306,32.1206806852635,0.0206163490991943,0.955352660313874,0.962185428155843,36.2014800089886,37.248132438055,36.7248062235218
"ENSG00000144815","NXPE3","protein_coding","+","chr3",248.214730932293,177.752351501567,312.545140798243,154.942807879453,426.248750330461,250.664822898876,-0.607474020523748,0.0644040988120208,0.108842554498973,329.002874020333,194.453327426632,261.728100723482
"ENSG00000144821","MYH15","protein_coding","-","chr3",161.30379139416,92.6818405285268,80.817028427042,67.6211949270787,223.749993106779,100.651173669395,-0.622560134934679,0.0845194831080851,0.131784831721792,155.290270975993,86.9847363750002,121.137503675497
"ENSG00000144824","PHLDB2","protein_coding","+","chr3",38.9651170786527,121.125746037154,64.382186295087,117.330810598272,70.6452458122289,97.5468897683547,0.749224046298388,0.0384897336884668,0.0768086063429743,57.9975163953229,112.00114880126,84.9993325982916
"ENSG00000144827","ABHD10","protein_coding","+","chr3",78.8433646275592,47.8822636928463,148.8610728997,80.2580554969348,199.466709408751,96.4526148484658,-0.690094773125777,0.0637729586204997,0.108050738773649,142.390382312003,74.8643113460823,108.627346829043
"ENSG00000144837","PLA1A","protein_coding","+","chr3",173.844237392572,54.2419907112121,142.426464767586,89.3896584623904,190.392262380174,131.751927183125,-0.674333924720472,0.0569295709045332,0.0998638488266822,168.887654846777,91.7945254522426,130.34109014951
"ENSG00000144840","RABL3","protein_coding","-","chr3",147.424008303878,144.707122101986,340.128546282788,160.122223077399,393.985499773767,175.408795380338,-0.685014413665254,0.0513723249817662,0.0933519487541796,293.846018120144,160.079380186574,226.962699153359
"ENSG00000144843","ADPRH","protein_coding","+","chr3",67.6664821362931,27.136701332823,138.5961156951,56.3253964632574,283.854729304261,113.142130064105,-0.945967152702583,0.029924151273184,0.0650847585072621,163.372442378551,65.5347426200619,114.453592499307
"ENSG00000144848","ATG3","protein_coding","-","chr3",219.765120960075,52.5533020090903,281.49828101282,82.4764235154862,364.739162188565,102.721054723121,-1.69374110794754,1.84991525068403e-05,0.00123553196857114,288.667521387153,79.2502600825659,183.95889073486
